name,os,power_state,virtualization_type
VMware VM 6.5 identified as ais-hdsdipr-01.apexglobal.com on ais-esxdevqa-10,,,
VMware VM 6.5 identified as ais-sanboxqa-01 on ais-esxdevqa-10,,,
VMware VM 6.5 identified as AIS-NS-TEST-03 on ais-esxdevqa-10,,,
VMware VM 6.5 identified as ais-gilvmpr-01.asl.apexglobal.com on ais-esxdevqa-10,,,
VMware VM 6.5 identified as ais-slrpk-test-uk-aus2-01 on ais-esxdevqa-10,,,
VMware VM 6.5 identified as ais-bkpops-01 on ais-esxdevqa-10,,,
VMware VM 6.5 identified as ais-pwstqa-01 on ais-esxdevqa-10,,,
VMware VM 6.5 identified as ldn-alcmdev-01 on ais-esxdevqa-10,,,
VMware VM 6.5 identified as ais-bkpflrqa-01.apexglobal.com on ais-esxdevqa-10,,,
VMware VM 6.5 identified as ais-sftptest-01 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ais-hashmaster-01 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as kwalker-w10-vm on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ais-win10dev-01 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ais-isecclog-01_correlog_server on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ais-nessus-01 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ais-dwaters-lin01 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as logichub-m41.9-free-edition on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ldn-ssopoc-02 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ais-qualgpoc-01 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ldn-st-03 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ais-vibloxtest-01 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ais-oktassodev-01 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as ais-sftptest-02 on ais-esxdevqa-06,,,
VMware VM 6.5 identified as wsan01labpc-001-donotpoweron on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-exsgdcqa-01.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-horvdide-01.asl.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as Ais-trildev-01.old on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-bktest-01-Template-DoNotPowerOn on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-avmpxyqa-01.apexglobal.com_old on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-varosoqa-01.asl.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as BIG-IP_VE on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-tsisde-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-earchqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-varoapqa-01.asl.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-pwsafeqa-01.asl.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as test-vLAN-200 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-crd-01-DoNotPowerOn on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-vdivcde-01.apexglobal.com-ORG on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-seuemqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-ex13cqa-02 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-spsrvdev-02 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-sightqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-xmbctqa-02 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-bkpqa-02 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-dctestde-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-ex7cqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-earchqa-02 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as BIG-IP VE 12.1.0.0.0.1434 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-cse-test6 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-mlcmdev-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-spsrvdev-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-ex13mqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as thinappbase1 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as MDTPOC on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-cse-test2 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-appdgqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-hyrepqa-01.asl.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-centos7vm-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-adldsde-02 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-ndesqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-smnetdev-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-aadcqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as adc-dev-uk-aus2-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as adc-dev-uk-aus2-02 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-exsgdcqa-02.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-exdcqa-02.asl.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-omsade-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-sqldev-03.asl.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-hyfndqa-01.asl.apexglobal.com on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-sqltest-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-confqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-dcdev-02 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-apmqa-02 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ldn-bkpqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-cse-test1 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-adldsde-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as ais-issuqa-01 on ais-esxdevqa-09,,,
VMware VM 6.5 identified as BIG-IP VE 12.1.0.0.0.1434 - APM-ASM on ais-esxdevqa-09,,,
Microsoft Hyper-V Server 2012 R2 identified as hypdc-1 on bw-ais-clm-pf04,,,
KVM VM identified as instanqa-00000008 on edn-vm-devstack,,,
KVM VM identified as instanqa-0000000b on edn-vm-devstack,,,
KVM VM identified as instanqa-00000001 on edn-vm-devstack,,,
KVM VM identified as instanqa-00000003 on edn-vm-devstack,,,
KVM VM identified as instanqa-00000002 on edn-vm-devstack,,,
KVM VM identified as instanqa-00000004 on edn-vm-devstack,,,
KVM VM identified as instanqa-00000005 on edn-vm-devstack,,,
KVM VM identified as instanqa-00000006 on edn-vm-devstack,,,
Solaris Zone Container identified as ldn-ldapqa-01 on ldn-t4devqa-01,,,
Solaris Zone Container identified as ldn-wspdev-ws01 on ldn-t4devqa-01,,,
Microsoft Hyper-V Server 2012 R2 identified as NewG2 on bw-ais-clm-pf03,,,
Microsoft Hyper-V Server 2012 R2 identified as test1LL on bw-ais-clm-pf03,,,
Microsoft Hyper-V Server 2012 R2 identified as RHEL6 on bw-ais-clm-pf03,,,
Microsoft Hyper-V Server 2012 R2 identified as hypcml-3 on bw-ais-clm-pf03,,,
Microsoft Hyper-V Server 2012 R2 identified as I20D2W-1 on bw-ais-clm-pf03,,,
Microsoft Hyper-V Server 2012 R2 identified as I20D2L-1 on bw-ais-clm-pf03,,,
Microsoft Hyper-V Server 2012 R2 identified as HYPSH-1 on bw-ais-clm-pf03,,,
Microsoft Hyper-V Server 2012 R2 identified as HYP1 on bw-ais-clm-pf03,,,
Microsoft Hyper-V Server 2012 R2 identified as I21D1H-1 on bw-ais-clm-pf03,,,
VMware VM 6.5 identified as ldn-isec-centos_clone_DW on ldn-esxdevqa-04,,,
VMware VM 6.5 identified as ldn-isec-ek-01 on ldn-esxdevqa-04,,,
VMware VM 6.5 identified as ldn-isec-ek-02 on ldn-esxdevqa-04,,,
VMware VM 6.5 identified as ldn-ssopoc-01 on ldn-esxdevqa-04,,,
VMware VM 6.5 identified as apandey-test-1 on ldn-esxdevqa-04,,,
VMware VM 6.5 identified as ldn-soc-ir-01 on ldn-esxdevqa-04,,,
VMware VM 6.5 identified as ais-intpen-01 - delete on 2021/3/3 on ldn-esxdevqa-04,,,
VMware VM 6.5 identified as ais-iblox-rep-01 - delete on 2021/3/3 on ldn-esxdevqa-04,,,
VMware VM 6.5 identified as mcr-navp2vde-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-baodev-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-bdopqa-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-bipsdev-02 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-rdmtrqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-biwsqa-02 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-aoqa-04 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-gpsqlqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-adpxqa-03 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-myitarqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-ex13cqa-02 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-wmoptde-02.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-dsompmde-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-b2bqa-02.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-seuemde-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-nstest-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as MCR-SPINDIUT-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-aoqa-02 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-spwfeqa-03.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-fprxde-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-ex13mqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-itsmxmqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-myitmgqa-03 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-tsimqa-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-fprxqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-tabqa-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-spcenqa-02.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-bladebi-02.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-cldsdev-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-it2qa-05.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-apmjbqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-sdboxde-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-spadmqa-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-isectsde-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-myitmgde-02 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-itsmclqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-aoqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-seuemqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-acrsitde-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-tmateqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-oatsapqa-03.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-sqlqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-itsmsoqa-02 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-itsmsoqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-tspsclqa-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-tssoclqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-spwebdev-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-myitwbde-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-eidmdev-04-old on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-biwsqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-adldsde-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-sqltest-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-itsmodev-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-acriutde-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-enmaqa-03.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-pwsafeqa-01.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-myitwbqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-webtech-04.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-alert-03 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-b2bpoc-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-flexrpqa-02.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-itsmwbqa-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-wwfodev-01 on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-tsimdev-02.asl.apexglobal.com on mcr-esxdevqa-20,,,
VMware VM 6.5 identified as mcr-ghepr-02.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-eidmpr-02.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-patrxpr-10.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-tsvmpr-03.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-secctrpr-01 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-numpr-01-p2v.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-patrxpr-05.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-icappr-01.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-avproxpr-01.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-gotopr-01.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-snappr-03.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-fpmspr-01.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-patrxpr-06.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-filepr-02.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-icappr-02.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-ebsopr-01 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-pycsspr-02 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-epducpr-02 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-esrsgwpr-01 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-eidmpr-01.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-buildpr-01 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-bkplicpr-01.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-onmcmspr-02 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-mcmspr-01 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-oagwpr-01.apexglobal.com on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-dpapr-04 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-rhel74-x64 on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-rhel6.7_x64_4x8-arc on mcr-esxprod-12,,,
VMware VM 6.5 identified as mcr-adbmspr-01.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-tshlxwpr-23.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-bosi-dc06 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-adpxpr-04.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-mfpr-01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-tshlxwpr-17.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-rds-pd01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-rpasbpr-05.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-kmspr-03.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-itdapr-03.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as MCR-SQLDB-49.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-hdopr-01.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-rpasbpr-01.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-hdopr-02.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-biwspr-04 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-rdspr-03.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-tagentpr-01.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-mcxapr-01.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-mbdrqa-01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-esrspmpr-01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-mbdrb-01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-dsldc-01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-kmspr-02 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-enmapr-01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-tshlxwpr-18.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-fprxpr-01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-hdopr-03.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-wacpdpr-01.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as NVS02.bosidomain.com_8_209 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-mspr-12 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-infosec-04n.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-rpasbpr-15.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-itsmchpr-01.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-sqlprz-26.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as ldn-agpmpr-01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-insppr-01 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-ctxit2pr-02.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-gpidpr-03 on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-prdpr-01.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-tagentpr-02.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-xeropr-02.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-bmcdbade-03.asl.apexglobal.com on mcr-esxprod-28,,,
VMware VM 6.5 identified as mcr-tshlxwpr-04.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as scalacm-uk-ldn-b1 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-tsispr-05.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-rdspr-01 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-ysofmgpr-01.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-rootca-01 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-odrsrpr-01.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-adpxpr-07.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-rdspr-02.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-adpxpr-02.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-sqlumdb-07.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-b2bpr-01 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-dpapr-02.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-mbprz-02.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-bbspr-01 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-rpaserpr-01.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-hitrackprd1 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-bldspr-04.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-issueca-01 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-mbprz-04 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-flexappr-02.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-mpspr-01 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-adpxpr-01.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-cava-01.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-appvispr-02.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-hdshcs-01 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-tsrepr-01.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-itdapr-04.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as MCR-SQLDB-58.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-itdapr-07.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-wwfopr-02 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-itsmsopr-01.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-hdopr-04.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-tspwpr-05.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-MWops-01.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-ps-02 on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-wins-01.asl.apexglobal.com on mcr-esxprod-27,,,
VMware VM 6.5 identified as mcr-okwspr-02-old on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-oospr-01.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-fpphspr-01.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-tsopr-03.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-trilpr-02.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-tabdev-02 on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-itsmxmpr-01 on mcr-esxprod-37,,,
VMware VM 6.5 identified as BMR_test_Restore on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-rpaserpr-05.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-tspwpr-03.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-epdspr-01.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-unixpr-02.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-tshlxwpr-08.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-isecapde-02.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-tshlxwpr-12.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-bipspr-01 on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-wauipr-02.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-wauipr-04.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as scalacm-uk-ldn-b1_D on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-wauipr-01.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-fprxpr-05.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-fprxpr-04.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-oospr-02.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-dsompmpr-01.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-wauipr-03.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-tsopr-02.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-tsopr-01.asl.apexglobal.com on mcr-esxprod-37,,,
VMware VM 6.5 identified as mcr-rdspr-04.asl.apexglobal.com on mcr-esxprod-37,,,
