name,version,vendor,install_date
tdb-tools,1.4.4,"Red Hat, Inc.",
python3-sssdconfig,2.6.2,"Red Hat, Inc.",
containerd.io,1.6.6,,
grub2-pc-modules,2.02,"Red Hat, Inc.",
libsss_idmap,2.6.2,"Red Hat, Inc.",
dbus-tools,1.12.8,"Red Hat, Inc.",
python3-dns,1.15.0,"Red Hat, Inc.",
sssd-common,2.6.2,"Red Hat, Inc.",
sssd-krb5,2.6.2,"Red Hat, Inc.",
python3-samba,4.15.5,"Red Hat, Inc.",
sos,4.2,"Red Hat, Inc.",
ansible-tower-server,3.7.2,"Red Hat, Inc.",
openssl-pkcs11,0.4.8,"Red Hat, Inc.",
dracut-network,049,"Red Hat, Inc.",
expat,2.2.5,"Red Hat, Inc.",
python3-talloc,2.3.3,"Red Hat, Inc.",
python3-ldb,2.4.1,"Red Hat, Inc.",
lvm2-libs,2.03.14,"Red Hat, Inc.",
libkadm5,1.18.2,"Red Hat, Inc.",
device-mapper-event-libs,1.02.181,"Red Hat, Inc.",
NetworkManager-libnm,1.36.0,"Red Hat, Inc.",
grub2-common,2.02,"Red Hat, Inc.",
krb5-workstation,1.18.2,"Red Hat, Inc.",
kernel,4.18.0,"Red Hat, Inc.",
grub2-tools-efi,2.02,"Red Hat, Inc.",
libsss_autofs,2.6.2,"Red Hat, Inc.",
device-mapper-event,1.02.181,"Red Hat, Inc.",
docker-ce-rootless-extras,20.10.17,Docker,
python3-rpm-generators,5,"Red Hat, Inc.",
sssd-client,2.6.2,"Red Hat, Inc.",
perf,4.18.0,"Red Hat, Inc.",
diffutils,3.6,"Red Hat, Inc.",
libcom_err-devel,1.45.6,"Red Hat, Inc.",
curl,7.61.1,"Red Hat, Inc.",
microcode_ctl,20220207,"Red Hat, Inc.",
sssd-kcm,2.6.2,"Red Hat, Inc.",
tuned,2.18.0,"Red Hat, Inc.",
sssd,2.6.2,"Red Hat, Inc.",
openshift-clients,4.1.34,"Red Hat, Inc.",
tzdata-java,2023d,"Red Hat, Inc.",
libipa_hbac,2.6.2,"Red Hat, Inc.",
fuse-overlayfs,1.9,"Red Hat, Inc.",
httpd-tools,2.4.37,"Red Hat, Inc.",
dracut,049,"Red Hat, Inc.",
sssd-nfs-idmap,2.6.2,"Red Hat, Inc.",
selinux-policy-targeted,3.14.3,"Red Hat, Inc.",
rng-tools,6.14,"Red Hat, Inc.",
dbus-daemon,1.12.8,"Red Hat, Inc.",
systemd-libs,239,"Red Hat, Inc.",
kpartx,0.8.4,"Red Hat, Inc.",
iwl4965-firmware,228.61.2.24,"Red Hat, Inc.",
mod_http2,1.15.7,"Red Hat, Inc.",
httpd-filesystem,2.4.37,"Red Hat, Inc.",
bind-export-libs,9.11.36,"Red Hat, Inc.",
dhcp-server,4.3.6,"Red Hat, Inc.",
kernel-debug-devel,3.10.0,CentOS,
containerd.io,1.6.26,,
container-selinux,2.229.0,"Red Hat, Inc.",
k3s-selinux,1.6,,
NetworkManager-team,1.40.16,"Red Hat, Inc.",
freerdp-libs,2.11.7,"Red Hat, Inc.",
gvfs-mtp,1.36.2,"Red Hat, Inc.",
containernetworking-plugins,1.4.0,"Red Hat, Inc.",
grub2-common,2.02,"Red Hat, Inc.",
libslirp,4.4.0,"Red Hat, Inc.",
iwl2000-firmware,18.168.6.1,"Red Hat, Inc.",
libvirt-daemon-config-network,8.0.0,"Red Hat, Inc.",
nss,3.101.0,"Red Hat, Inc.",
sssd-common,2.9.4,"Red Hat, Inc.",
bluez,5.63,"Red Hat, Inc.",
python3-sssdconfig,2.9.4,"Red Hat, Inc.",
gstreamer1-plugins-good,1.16.1,"Red Hat, Inc.",
systemd,239,"Red Hat, Inc.",
gvfs-afc,1.36.2,"Red Hat, Inc.",
libwbclient,4.19.4,"Red Hat, Inc.",
python3-libselinux,2.9,"Red Hat, Inc.",
tzdata,2024b,"Red Hat, Inc.",
samba-common,4.19.4,"Red Hat, Inc.",
gvfs-afp,1.36.2,"Red Hat, Inc.",
nss-softokn,3.101.0,"Red Hat, Inc.",
libvirt-daemon,8.0.0,"Red Hat, Inc.",
libvirt-daemon-driver-secret,8.0.0,"Red Hat, Inc.",
libvirt-daemon-driver-storage-scsi,8.0.0,"Red Hat, Inc.",
kernel-tools,4.18.0,"Red Hat, Inc.",
sssd-krb5-common,2.9.4,"Red Hat, Inc.",
nss-sysinit,3.101.0,"Red Hat, Inc.",
rsyslog,8.2102.0,"Red Hat, Inc.",
libvirt-daemon-driver-qemu,8.0.0,"Red Hat, Inc.",
gvfs-gphoto2,1.36.2,"Red Hat, Inc.",
sssd-proxy,2.9.4,"Red Hat, Inc.",
selinux-policy-targeted,3.14.3,"Red Hat, Inc.",
NetworkManager-libnm,1.40.16,"Red Hat, Inc.",
glib2,2.56.4,"Red Hat, Inc.",
xorg-x11-server-Xwayland,21.1.3,"Red Hat, Inc.",
gnome-classic-session,3.32.1,"Red Hat, Inc.",
python3-libdnf,0.63.0,"Red Hat, Inc.",
sssd-ipa,2.9.4,"Red Hat, Inc.",
pam,1.3.1,"Red Hat, Inc.",
qemu-kvm-block-gluster,6.2.0,"Red Hat, Inc.",
glibc-all-langpacks,2.28,"Red Hat, Inc.",
xmlrpc-c-client,1.51.0,"Red Hat, Inc.",
xorg-x11-server-Xorg,1.20.11,"Red Hat, Inc.",
cups-filesystem,2.2.6,"Red Hat, Inc.",
sssd-kcm,2.9.4,"Red Hat, Inc.",
qemu-guest-agent,6.2.0,"Red Hat, Inc.",
firefox,128.6.0,"Red Hat, Inc.",
qemu-kvm-common,6.2.0,"Red Hat, Inc.",
gvfs-fuse,1.36.2,"Red Hat, Inc.",
systemd-libs,239,"Red Hat, Inc.",
nss-util,3.101.0,"Red Hat, Inc.",
docker-compose-plugin,2.32.4,Docker,
docker-ce-cli,27.5.1,Docker,
mdadm,4.2,"Red Hat, Inc.",
libvirt-daemon-driver-interface,8.0.0,"Red Hat, Inc.",
grub2-tools,2.02,"Red Hat, Inc.",
gnome-shell-extension-desktop-icons,3.32.1,"Red Hat, Inc.",
fuse-overlayfs,1.13,"Red Hat, Inc.",
docker-ce,27.5.1,Docker,
python3-hawkey,0.63.0,"Red Hat, Inc.",
qemu-img,6.2.0,"Red Hat, Inc.",
sssd-ad,2.9.4,"Red Hat, Inc.",
expat,2.2.5,"Red Hat, Inc.",
libsndfile,1.0.28,"Red Hat, Inc.",
grub2-efi-x64,2.02,"Red Hat, Inc.",
libvirt-daemon-driver-storage-logical,8.0.0,"Red Hat, Inc.",
rpm-build-libs,4.14.3,"Red Hat, Inc.",
libsss_sudo,2.9.4,"Red Hat, Inc.",
webkit2gtk3,2.46.5,"Red Hat, Inc.",
qemu-kvm-block-iscsi,6.2.0,"Red Hat, Inc.",
gnome-shell-extension-launch-new-instance,3.32.1,"Red Hat, Inc.",
llvm-libs,18.1.8,"Red Hat, Inc.",
iwl100-firmware,39.31.5.1,"Red Hat, Inc.",
python3-rpm,4.14.3,"Red Hat, Inc.",
bluez-obexd,5.63,"Red Hat, Inc.",
cups-ipptool,2.2.6,"Red Hat, Inc.",
NetworkManager-wifi,1.40.16,"Red Hat, Inc.",
iwl5150-firmware,8.24.2.2,"Red Hat, Inc.",
binutils,2.30,"Red Hat, Inc.",
NetworkManager-tui,1.40.16,"Red Hat, Inc.",
bzip2,1.0.6,"Red Hat, Inc.",
kernel-modules,4.18.0,"Red Hat, Inc.",
rpm-plugin-systemd-inhibit,4.14.3,"Red Hat, Inc.",
krb5-libs,1.18.2,"Red Hat, Inc.",
sssd-nfs-idmap,2.9.4,"Red Hat, Inc.",
glibc-common,2.28,"Red Hat, Inc.",
cups,2.2.6,"Red Hat, Inc.",
webkit2gtk3-jsc,2.46.5,"Red Hat, Inc.",
qemu-kvm-hw-usbredir,6.2.0,"Red Hat, Inc.",
gvfs-goa,1.36.2,"Red Hat, Inc.",
libtiff,4.0.9,"Red Hat, Inc.",
kernel-tools-libs,4.18.0,"Red Hat, Inc.",
libselinux-utils,2.9,"Red Hat, Inc.",
iwl2030-firmware,18.168.6.1,"Red Hat, Inc.",
NetworkManager-config-server,1.40.16,"Red Hat, Inc.",
docker-ce-rootless-extras,27.5.1,Docker,
rsyslog-relp,8.2102.0,"Red Hat, Inc.",
iwl6000g2a-firmware,18.168.6.1,"Red Hat, Inc.",
glibc-gconv-extra,2.28,"Red Hat, Inc.",
libproxy,0.4.15,"Red Hat, Inc.",
qemu-kvm-block-curl,6.2.0,"Red Hat, Inc.",
libvirt-daemon-driver-storage-gluster,8.0.0,"Red Hat, Inc.",
gnome-shell-extension-window-list,3.32.1,"Red Hat, Inc.",
jasper-libs,2.0.14,"Red Hat, Inc.",
iwl3160-firmware,25.30.13.0,"Red Hat, Inc.",
python3-libsemanage,2.9,"Red Hat, Inc.",
NetworkManager-bluetooth,1.40.16,"Red Hat, Inc.",
qemu-kvm-core,6.2.0,"Red Hat, Inc.",
iwl135-firmware,18.168.6.1,"Red Hat, Inc.",
iwl6000g2b-firmware,18.168.6.1,"Red Hat, Inc.",
rsyslog-gssapi,8.2102.0,"Red Hat, Inc.",
grub2-tools-efi,2.02,"Red Hat, Inc.",
libvirt-client,8.0.0,"Red Hat, Inc.",
docker-buildx-plugin,0.20.0,Docker,
xorg-x11-server-common,1.20.11,"Red Hat, Inc.",
nss-softokn-freebl,3.101.0,"Red Hat, Inc.",
nftables,1.0.4,"Red Hat, Inc.",
libvirt-daemon-driver-nodedev,8.0.0,"Red Hat, Inc.",
libsmbclient,4.19.4,"Red Hat, Inc.",
gstreamer1-plugins-base,1.16.1,"Red Hat, Inc.",
sssd-client,2.9.4,"Red Hat, Inc.",
xmlrpc-c,1.51.0,"Red Hat, Inc.",
libvirt-daemon-kvm,8.0.0,"Red Hat, Inc.",
libvirt-daemon-driver-storage-mpath,8.0.0,"Red Hat, Inc.",
gnome-shell-extension-horizontal-workspaces,3.32.1,"Red Hat, Inc.",
libgs,9.27,"Red Hat, Inc.",
qemu-kvm,6.2.0,"Red Hat, Inc.",
iwl1000-firmware,39.31.5.1,"Red Hat, Inc.",
gvfs-smb,1.36.2,"Red Hat, Inc.",
NetworkManager-adsl,1.40.16,"Red Hat, Inc.",
qemu-kvm-ui-spice,6.2.0,"Red Hat, Inc.",
gnome-shell-extension-apps-menu,3.32.1,"Red Hat, Inc.",
chrony,4.5,"Red Hat, Inc.",
microcode_ctl,20240910,"Red Hat, Inc.",
iwl6000-firmware,9.221.4.1,"Red Hat, Inc.",
sssd,2.9.4,"Red Hat, Inc.",
unzip,6.0,"Red Hat, Inc.",
iwl6050-firmware,41.28.5.1,"Red Hat, Inc.",
instana-agent-static,20250204,"Instana, Inc.",
gnome-shell-extension-common,3.32.1,"Red Hat, Inc.",
libvirt-libs,8.0.0,"Red Hat, Inc.",
libvirt-daemon-driver-storage-iscsi,8.0.0,"Red Hat, Inc.",
mpg123-libs,1.32.9,"Red Hat, Inc.",
libertas-usb8388-firmware,20250108,"Red Hat, Inc.",
qemu-kvm-ui-opengl,6.2.0,"Red Hat, Inc.",
samba-common-libs,4.19.4,"Red Hat, Inc.",
qemu-kvm-block-ssh,6.2.0,"Red Hat, Inc.",
gvfs-archive,1.36.2,"Red Hat, Inc.",
vdo,6.2.11.5,"Red Hat, Inc.",
bpftool,4.18.0,"Red Hat, Inc.",
glibc,2.28,"Red Hat, Inc.",
slirp4netns,1.2.3,"Red Hat, Inc.",
bluez-libs,5.63,"Red Hat, Inc.",
libsss_autofs,2.9.4,"Red Hat, Inc.",
tigervnc-license,1.13.1,"Red Hat, Inc.",
qemu-kvm-block-rbd,6.2.0,"Red Hat, Inc.",
rsync,3.1.3,"Red Hat, Inc.",
mutter,3.32.2,"Red Hat, Inc.",
tigervnc-server-minimal,1.13.1,"Red Hat, Inc.",
cups-client,2.2.6,"Red Hat, Inc.",
iwl5000-firmware,8.83.5.1_1,"Red Hat, Inc.",
NetworkManager,1.40.16,"Red Hat, Inc.",
tuned,2.22.1,"Red Hat, Inc.",
unbound-libs,1.16.2,"Red Hat, Inc.",
iwl7260-firmware,25.30.13.0,"Red Hat, Inc.",
gvfs,1.36.2,"Red Hat, Inc.",
gnome-shell-extension-places-menu,3.32.1,"Red Hat, Inc.",
systemd-pam,239,"Red Hat, Inc.",
libvirt-daemon-driver-storage,8.0.0,"Red Hat, Inc.",
sssd-ldap,2.9.4,"Red Hat, Inc.",
cups-libs,2.2.6,"Red Hat, Inc.",
libsss_idmap,2.9.4,"Red Hat, Inc.",
systemd-container,239,"Red Hat, Inc.",
libcurl,7.61.1,"Red Hat, Inc.",
grub2-tools-minimal,2.02,"Red Hat, Inc.",
iwl105-firmware,18.168.6.1,"Red Hat, Inc.",
libvirt-daemon-driver-network,8.0.0,"Red Hat, Inc.",
strace,5.18,"Red Hat, Inc.",
python3-unbound,1.16.2,"Red Hat, Inc.",
rsyslog-gnutls,8.2102.0,"Red Hat, Inc.",
sssd-krb5,2.9.4,"Red Hat, Inc.",
systemd-udev,239,"Red Hat, Inc.",
libdnf,0.63.0,"Red Hat, Inc.",
rhc,0.2.5,"Red Hat, Inc.",
rpm-plugin-selinux,4.14.3,"Red Hat, Inc.",
python3-requests,2.20.0,"Red Hat, Inc.",
python3-nftables,1.0.4,"Red Hat, Inc.",
kernel,4.18.0,"Red Hat, Inc.",
libvirt-daemon-driver-storage-disk,8.0.0,"Red Hat, Inc.",
selinux-policy,3.14.3,"Red Hat, Inc.",
rpm-libs,4.14.3,"Red Hat, Inc.",
gvfs-client,1.36.2,"Red Hat, Inc.",
libvirt-daemon-driver-storage-core,8.0.0,"Red Hat, Inc.",
sssd-common-pac,2.9.4,"Red Hat, Inc.",
python3-perf,4.18.0,"Red Hat, Inc.",
libwinpr,2.11.7,"Red Hat, Inc.",
libsss_certmap,2.9.4,"Red Hat, Inc.",
kernel-core,4.18.0,"Red Hat, Inc.",
platform-python,3.6.8,"Red Hat, Inc.",
libvirt-daemon-driver-storage-rbd,8.0.0,"Red Hat, Inc.",
libvirt-daemon-driver-nwfilter,8.0.0,"Red Hat, Inc.",
grub2-tools-extra,2.02,"Red Hat, Inc.",
libsss_nss_idmap,2.9.4,"Red Hat, Inc.",
curl,7.61.1,"Red Hat, Inc.",
ghostscript,9.27,"Red Hat, Inc.",
sos,4.8.1,"Red Hat, Inc.",
samba-client-libs,4.19.4,"Red Hat, Inc.",
rpm,4.14.3,"Red Hat, Inc.",
libsoup,2.62.3,"Red Hat, Inc.",
edk2-ovmf,20220126gitbb1bba3d77,"Red Hat, Inc.",
bzip2-libs,1.0.6,"Red Hat, Inc.",
qemu-kvm-docs,6.2.0,"Red Hat, Inc.",
linux-firmware,20250108,"Red Hat, Inc.",
libselinux,2.9,"Red Hat, Inc.",
libvirt-daemon-driver-storage-iscsi-direct,8.0.0,"Red Hat, Inc.",
libsemanage,2.9,"Red Hat, Inc.",
python3-libs,3.6.8,"Red Hat, Inc.",
llvm-compat-libs,17.0.6,"Red Hat, Inc.",
libipa_hbac,2.9.4,"Red Hat, Inc.",
NetworkManager-wwan,1.40.16,"Red Hat, Inc.",
glibc-langpack-en,2.28,"Red Hat, Inc.",
Microsoft Edge,130.0.2849.68,Microsoft Corporation,
Microsoft Edge Update,1.3.195.31,,
mod_http2,1.15.7,"Red Hat, Inc.",
krb5-workstation,1.18.2,"Red Hat, Inc.",
libnetapi,4.19.4,"Red Hat, Inc.",
libkadm5,1.18.2,"Red Hat, Inc.",
openldap-clients,2.4.46,"Red Hat, Inc.",
shim-x64,15.5,"Red Hat, Inc.",
samba-ldb-ldap-modules,4.19.4,"Red Hat, Inc.",
samba-libs,4.19.4,"Red Hat, Inc.",
httpd-filesystem,2.4.37,"Red Hat, Inc.",
httpd-tools,2.4.37,"Red Hat, Inc.",
httpd,2.4.37,"Red Hat, Inc.",
grub2-efi-x64,2.02,"Red Hat, Inc.",
samba-common-tools,4.19.4,"Red Hat, Inc.",
VMware-vpxd,6.5.0.63000,"VMware, Inc.",
vmware-virgo,6.5.0.63000,"VMware, Inc.",
VMware-python,6.5.0.63000,"VMware, Inc.",
VMware-jre,6.5.0.63000,"VMware, Inc.",
vmware-vmrc,6.5.0.63000,"VMware, Inc.",
VMware-OpenSSL,6.5.0.63000,"VMware, Inc.",
VMware Platform Services Controller Client,6.5.1.2057,"VMware, Inc",
VMware-vsphere-h5client,6.5.0.63000,"VMware, Inc.",
VMware-commonjars,6.5.0.63000,"VMware, Inc.",
cis-upgrade-runner,6.5.0.63000,"VMware, Inc.",
vmware-cyrus-sasl,1.0.0.0,"VMware, Inc.",
VMware-content-library,6.5.0.63000,"VMware, Inc.",
VMware-rhttpproxy,6.5.0.63000,"VMware, Inc.",
VMware-WebClient,6.5.0.63000,"VMware, Inc.",
VMware Postgres,9.4.14.0,"VMware, Inc.",
Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332,14.32.31332.0,Microsoft Corporation,
Microsoft Visual C++ 2022 X86 Minimum Runtime - 14.32.31332,14.32.31332,Microsoft Corporation,
VMware Identity Services,6.5.0.2847,VMware,
VMware-jmemtool,6.5.0.63000,"VMware, Inc.",
VMware Tools,12.2.0.21223074,"VMware, Inc.",
VMware-netdump,6.5.0.63000,"VMware, Inc.",
vmware-cm,6.5.0.63000,"VMware, Inc.",
VMware-perfcharts,6.5.0.63000,"VMware, Inc.",
vmware-eam,6.5.0.63000,"VMware, Inc.",
VMware-Apache-Tomcat,6.5.0.63000,"VMware, Inc.",
VMware-mbcs,6.5.0.63000,"VMware, Inc.",
VMware CAM Service,6.5.0.288,VMware,
VMware vCenter Server,6.5.0.63000,VMware,
VMware Virtual SAN Health Check Plug-in,6.6.1.7203454,"VMware, Inc.",
NexentaStor vCenter Plugin,5.0.2588,"NexentaStor Systems, Inc",
VMware-cis-license,6.5.0.942,"VMware, Inc.",
vmware-imagebuilder,6.5.0.63000,"VMware, Inc.",
VMware-visl-integration,6.5.0.63000,"VMware, Inc.",
VMware-vc-support,6.5.0.63000,"VMware, Inc.",
VMware Certificate Service,6.5.0.2699,VMware,
VMware-vpxd-svcs,6.5.0.63000,"VMware, Inc.",
VCSServiceManager,6.5.0.63000,"VMware, Inc.",
VMware-tcServer,6.5.0.18371,"VMware, Inc.",
VMware Identity Platform SDK,6.5.0.188,VMware,
VMware Syslog Collector,6.5.0.745,VMware,
VMware Service Control Agent,6.5.0.7135509,VMware,
MIT Kerberos for Windows (64-bit) 4.1.0 Tue 10/04/2016 21:04:24.63,4.1.0,Massachusetts Institute of Technology,
Exam Testing Engine,,Vumingo,
VMware Directory Service,6.5.0.2218,VMware,
VMware-vsanmgmt,6.6.1.8798,"VMware, Inc.",
VMware-sps,6.5.0.63000,"VMware, Inc.",
VMware-rvc,1.8.0.63000,"VMware, Inc.",
VMware DNS Service,1.0.0.2322,VMware,
VMware Service Control Agent,6.5.0.4479838,VMware,
vCenter Server with an embedded Platform Services Controller,6.5.0.63000,"VMware, Inc.",
VMware-vpxd-agents-eesx,6.5.0.63000,"VMware, Inc.",
VMware-vapi,6.5.0.63000,"VMware, Inc.",
vmware-vsm,6.5.0.63000,"VMware, Inc.",
VMware-autodeploy,6.5.0.63000,"VMware, Inc.",
VMware-ruby,6.5.0.63000,"VMware, Inc.",
VMware afd Service,6.5.0.2570,VMware,
VMware-vmon,6.5.0.63000,"VMware, Inc.",
VMware PowerCLI,6.5.0.234,"VMware, Inc.",
Microsoft Visual C++ 2022 X86 Additional Runtime - 14.32.31332,14.32.31332,Microsoft Corporation,
ansible-core,2.15.12,"Red Hat, Inc.",
automation-controller-ui,4.5.8,"Red Hat, Inc.",
git-lfs,3.4.1,"Red Hat, Inc.",
automation-controller,4.5.8,"Red Hat, Inc.",
python39-jinja2,3.1.4,"Red Hat, Inc.",
receptor,1.4.8,"Red Hat, Inc.",
samba-ldb-ldap-modules,4.19.4,"Red Hat, Inc.",
libnetapi,4.19.4,"Red Hat, Inc.",
receptorctl,1.4.8,"Red Hat, Inc.",
samba-libs,4.19.4,"Red Hat, Inc.",
samba-common-tools,4.19.4,"Red Hat, Inc.",
automation-controller-venv-tower,4.5.8,"Red Hat, Inc.",
krb5-workstation,1.18.2,"Red Hat, Inc.",
automation-controller-server,4.5.8,"Red Hat, Inc.",
crun,1.14.3,"Red Hat, Inc.",
crun,1.14.3,"Red Hat, Inc.",
Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30133,14.29.30133,Microsoft Corporation,
VMware Tools,12.0.0.19345655,"VMware, Inc.",
Npcap OEM,1.71,Nmap Project,
Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30133,14.29.30133,Microsoft Corporation,
Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.29.30133,14.29.30133.0,Microsoft Corporation,
Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30133,14.29.30133,Microsoft Corporation,
Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.29.30133,14.29.30133.0,Microsoft Corporation,
BMC Discovery Outpost,143.6.6993.66993,"BMC Software, Inc.",
Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30133,14.29.30133,Microsoft Corporation,
SolarWinds UAMS Client,2.10.136,"SolarWinds Worldwide, LLC",
libsss_certmap,2.9.5,"Red Hat, Inc.",
cronie,1.5.7,"Red Hat, Inc.",
containernetworking-plugins,1.5.1,"Red Hat, Inc.",
cronie-anacron,1.5.7,"Red Hat, Inc.",
libsndfile,1.0.31,"Red Hat, Inc.",
cups,2.3.3op2,"Red Hat, Inc.",
python3-libsemanage,3.6,"Red Hat, Inc.",
python-unversioned-command,3.9.19,"Red Hat, Inc.",
ostree,2024.7,"Red Hat, Inc.",
p11-kit-server,0.25.3,"Red Hat, Inc.",
flatpak-libs,1.12.9,"Red Hat, Inc.",
netronome-firmware,20240905,"Red Hat, Inc.",
iwl7260-firmware,25.30.13.0,"Red Hat, Inc.",
iwl6000g2a-firmware,18.168.6.1,"Red Hat, Inc.",
iwl6050-firmware,41.28.5.1,"Red Hat, Inc.",
libertas-sd8787-firmware,20240905,"Red Hat, Inc.",
iwl5150-firmware,8.24.2.2,"Red Hat, Inc.",
iwl6000g2b-firmware,18.168.6.1,"Red Hat, Inc.",
NetworkManager-wifi,1.48.10,"Red Hat, Inc.",
NetworkManager,1.48.10,"Red Hat, Inc.",
flatpak-selinux,1.12.9,"Red Hat, Inc.",
nss-sysinit,3.101.0,"Red Hat, Inc.",
nss,3.101.0,"Red Hat, Inc.",
flatpak,1.12.9,"Red Hat, Inc.",
sssd-kcm,2.9.5,"Red Hat, Inc.",
NetworkManager-tui,1.48.10,"Red Hat, Inc.",
kernel,5.14.0,"Red Hat, Inc.",
NetworkManager-bluetooth,1.48.10,"Red Hat, Inc.",
xfsdump,3.1.12,"Red Hat, Inc.",
NetworkManager-adsl,1.48.10,"Red Hat, Inc.",
nspr,4.35.0,"Red Hat, Inc.",
pam,1.5.1,"Red Hat, Inc.",
emacs-filesystem,27.2,"Red Hat, Inc.",
tuned,2.24.0,"Red Hat, Inc.",
avahi-tools,0.8,"Red Hat, Inc.",
expat,2.5.0,"Red Hat, Inc.",
mpg123-libs,1.26.2,"Red Hat, Inc.",
libvpx,1.9.0,"Red Hat, Inc.",
libwbclient,4.20.2,"Red Hat, Inc.",
samba-common,4.20.2,"Red Hat, Inc.",
libsmbclient,4.20.2,"Red Hat, Inc.",
samba-client-libs,4.20.2,"Red Hat, Inc.",
samba-common-libs,4.20.2,"Red Hat, Inc.",
cups-ipptool,2.3.3op2,"Red Hat, Inc.",
bpftool,7.4.0,"Red Hat, Inc.",
NetworkManager-config-server,1.48.10,"Red Hat, Inc.",
libbrotli,1.0.9,"Red Hat, Inc.",
gnome-shell,40.10,"Red Hat, Inc.",
shim-x64,15.8,"Red Hat, Inc.",
NetworkManager-wwan,1.48.10,"Red Hat, Inc.",
cups-client,2.3.3op2,"Red Hat, Inc.",
mutter,40.9,"Red Hat, Inc.",
libsss_nss_idmap,2.9.5,"Red Hat, Inc.",
libsss_sudo,2.9.5,"Red Hat, Inc.",
krb5-libs,1.21.1,"Red Hat, Inc.",
rsync,3.2.3,"Red Hat, Inc.",
python3-libs,3.9.19,"Red Hat, Inc.",
python3,3.9.19,"Red Hat, Inc.",
gstreamer1-plugins-base,1.22.1,"Red Hat, Inc.",
cups-filesystem,2.3.3op2,"Red Hat, Inc.",
NetworkManager-libnm,1.48.10,"Red Hat, Inc.",
gstreamer1-plugins-good,1.22.1,"Red Hat, Inc.",
gstreamer1-plugins-good-gtk,1.22.1,"Red Hat, Inc.",
webkit2gtk3,2.44.3,"Red Hat, Inc.",
iputils,20210202,"Red Hat, Inc.",
flatpak-session-helper,1.12.9,"Red Hat, Inc.",
NetworkManager-team,1.48.10,"Red Hat, Inc.",
podman,5.2.2,"Red Hat, Inc.",
sos,4.7.2,"Red Hat, Inc.",
iwl5000-firmware,8.83.5.1_1,"Red Hat, Inc.",
iwl100-firmware,39.31.5.1,"Red Hat, Inc.",
iwl1000-firmware,39.31.5.1,"Red Hat, Inc.",
iwl3160-firmware,25.30.13.0,"Red Hat, Inc.",
iwl135-firmware,18.168.6.1,"Red Hat, Inc.",
iwl2000-firmware,18.168.6.1,"Red Hat, Inc.",
iwl105-firmware,18.168.6.1,"Red Hat, Inc.",
iwl2030-firmware,18.168.6.1,"Red Hat, Inc.",
nss-util,3.101.0,"Red Hat, Inc.",
kernel-tools,5.14.0,"Red Hat, Inc.",
python3-perf,5.14.0,"Red Hat, Inc.",
containers-common,1,"Red Hat, Inc.",
texlive-lib,20200406,"Red Hat, Inc.",
libipa_hbac,2.9.5,"Red Hat, Inc.",
linux-firmware-whence,20240905,"Red Hat, Inc.",
tzdata,2024a,"Red Hat, Inc.",
linux-firmware,20240905,"Red Hat, Inc.",
kernel-core,5.14.0,"Red Hat, Inc.",
sssd-ipa,2.9.5,"Red Hat, Inc.",
sssd,2.9.5,"Red Hat, Inc.",
kernel-modules-core,5.14.0,"Red Hat, Inc.",
sssd-ad,2.9.5,"Red Hat, Inc.",
kernel-modules,5.14.0,"Red Hat, Inc.",
shadow-utils,4.9,"Red Hat, Inc.",
libsemanage,3.6,"Red Hat, Inc.",
p11-kit,0.25.3,"Red Hat, Inc.",
p11-kit-trust,0.25.3,"Red Hat, Inc.",
bubblewrap,0.4.1,"Red Hat, Inc.",
webkit2gtk3-jsc,2.44.3,"Red Hat, Inc.",
buildah,1.37.2,"Red Hat, Inc.",
firefox,128.3.0,"Red Hat, Inc.",
rhc,0.2.4,"Red Hat, Inc.",
libsss_idmap,2.9.5,"Red Hat, Inc.",
pixman,0.40.0,"Red Hat, Inc.",
sssd-common-pac,2.9.5,"Red Hat, Inc.",
sssd-ldap,2.9.5,"Red Hat, Inc.",
sssd-client,2.9.5,"Red Hat, Inc.",
libappstream-glib,0.7.18,"Red Hat, Inc.",
sssd-krb5-common,2.9.5,"Red Hat, Inc.",
sssd-krb5,2.9.5,"Red Hat, Inc.",
sssd-common,2.9.5,"Red Hat, Inc.",
sssd-proxy,2.9.5,"Red Hat, Inc.",
libsoup,2.72.0,"Red Hat, Inc.",
cups-libs,2.3.3op2,"Red Hat, Inc.",
ostree-libs,2024.7,"Red Hat, Inc.",
aardvark-dns,1.12.1,"Red Hat, Inc.",
nss-softokn,3.101.0,"Red Hat, Inc.",
nss-softokn-freebl,3.101.0,"Red Hat, Inc.",
shadow-utils-subid,4.9,"Red Hat, Inc.",
kernel-tools-libs,5.14.0,"Red Hat, Inc.",
kernel-tools-libs,4.18.0,"Red Hat, Inc.",
kernel-modules,4.18.0,"Red Hat, Inc.",
runc,1.1.12,"Red Hat, Inc.",
python3-perf,4.18.0,"Red Hat, Inc.",
kernel-tools,4.18.0,"Red Hat, Inc.",
buildah,1.33.11,"Red Hat, Inc.",
